listing_id,host_id,host_since,name,neighbourhood,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
34084671,257381006,2019-04-22,Bright and spacious flat near La Rambla,el Raval,Apartment,Entire home/apt,1.0,180,2,80.0
34086820,246341847,2019-03-02,"Sol BCN cerca FCB, tranquilidad  & baño privado",la Maternitat i Sant Ramon,Apartment,Private room,3.0,41,1,100.0
34087367,257400446,2019-04-22,Comfy Apartment St Antoni Market Barcelona Center,Sant Antoni,Apartment,Entire home/apt,1.0,175,1,60.0
34088196,257214729,2019-04-21,Great apartment near SANTS.,Sants,Apartment,Entire home/apt,2.0,49,2,90.0
34089371,257413361,2019-04-22,BOHEMIAN APARTMENT IN THE HEART OF BARCELONA,"Sant Pere, Santa Caterina i la Ribera",Apartment,Entire home/apt,3.0,179,0,
34089397,276093,2010-11-01,"Private room - Gracia luxury penthouse, 2 terraces",la Vila de Gràcia,Apartment,Private room,1.0,69,0,
34090364,50813540,2015-12-08,Acogedor apartamento marítimo,la Barceloneta,Apartment,Entire home/apt,1.0,52,0,
34090504,257424134,2019-04-22,Charming Apartment Close to La Rambla Center BCN,el Raval,Apartment,Entire home/apt,2.0,180,0,
34090561,257421258,2019-04-22,¡HABITACIÓN DOBLE EN EL CORAZÓN DE GRACIA!,la Vila de Gràcia,Apartment,Private room,1.0,22,0,
34100766,32037490,2015-04-27,Design & Comfy 3DR in Eixample,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,100,0,
34102325,212751454,2018-08-31,GUELL TERRACE DUPLEX,la Vila de Gràcia,Apartment,Entire home/apt,2.0,70,0,
34103868,248399660,2019-03-12,Budget Ramblas Apartment for 7,el Barri Gòtic,Apartment,Entire home/apt,3.0,110,0,
34104741,248399660,2019-03-12,Budget Ramblas Apartment para 3,el Raval,Apartment,Entire home/apt,1.0,110,0,
34105096,257357829,2019-04-22,Queen Room for 2 persons in Poble Nou! Center BCN!,el Poblenou,Guest suite,Private room,1.0,80,5,88.0
34105182,158023606,2017-11-09,Great 2 bedroom next to Sagrada Familia,el Camp de l'Arpa del Clot,Apartment,Entire home/apt,2.0,148,0,
34105188,158023606,2017-11-09,Nice and cosy 2 bedroom apartment close to Sagrada,el Camp de l'Arpa del Clot,Apartment,Entire home/apt,2.0,148,0,
34105210,158023606,2017-11-09,Comfortable apartment next to Sagrada Familia,el Camp de l'Arpa del Clot,Apartment,Entire home/apt,2.0,148,0,
34105744,257357829,2019-04-22,Twin Room for 2 persons in Poble Nou! Center BCN!,el Poblenou,Guest suite,Private room,1.0,80,2,90.0
34105761,198281707,2018-06-26,LOVELY PRIVATE ROOM 6 GUESTS WITH PRIVATE BALCONY,la Maternitat i Sant Ramon,Hostel,Private room,1.0,240,0,
34106256,248399660,2019-03-12,Budget Ramblas Apartment for 11,el Raval,Apartment,Entire home/apt,4.0,110,0,
34106573,257357829,2019-04-22,Double Room for 2 persons in Poble Nou! Center BCN,el Poblenou,Guest suite,Private room,1.0,75,3,80.0
34106763,216914296,2018-09-23,Apartamento Caravana,les Roquetes,Apartment,Private room,2.0,35,0,
34107680,197309682,2018-06-22,Great double room with private bathroom,el Barri Gòtic,Apartment,Private room,1.0,200,0,
34108169,257544679,2019-04-23,Alquilo apartamento por días o semanas,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,180,0,
34108603,257548989,2019-04-23,Principation,el Raval,Apartment,Private room,2.0,44,1,100.0
34111063,89659292,2016-08-13,Hotel Boutique Gracia Triple Room 2 adults +1  kid,el Camp d'en Grassot i Gràcia Nova,Boutique hotel,Private room,1.0,100,0,
34111070,129000409,2017-05-05,Eixample City Center 2BR Flat,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,100,0,
34111274,89659292,2016-08-13,Hotel Boutique Gracia Family room 2 Adults +2 Kids,el Camp d'en Grassot i Gràcia Nova,Boutique hotel,Private room,1.0,100,0,
34111438,89659292,2016-08-13,Hotel Boutique Gracia Family Sup 2 Adults + 4 Kids,el Camp d'en Grassot i Gràcia Nova,Boutique hotel,Private room,1.0,100,1,
34111553,220893351,2018-10-16,COZY FLAT NEAR LA RAMBLA,el Barri Gòtic,Apartment,Entire home/apt,1.0,280,1,60.0
34111556,54310958,2016-01-12,Passeig de Gracia Skyline Standar Balcony 11,la Vila de Gràcia,Apartment,Entire home/apt,1.0,999,0,
34111698,72984879,2016-05-20,Spacious bright flat near Plaza Catalonia,el Raval,Apartment,Entire home/apt,2.0,67,0,
34112108,216278462,2018-09-19,Brand New Apartment Near El Raval,el Raval,Apartment,Entire home/apt,1.0,200,1,60.0
34113364,257577747,2019-04-23,Comfy apartment near Las Ramblas,el Raval,Apartment,Entire home/apt,1.0,170,0,
34113501,257177868,2019-04-21,Large room for Four people El Raval,el Raval,Apartment,Private room,1.0,150,0,
34113634,54310958,2016-01-12,Passeig de Gracia Syline Standar Balcony 14,la Vila de Gràcia,Apartment,Entire home/apt,1.0,999,0,
34113865,23321357,2014-11-04,"Beautiful apartment, two minutes from the beach",el Poblenou,Apartment,Entire home/apt,2.0,95,0,
34113876,257177543,2019-04-21,Lovely double room in Raval,el Raval,Apartment,Private room,1.0,150,0,
34114935,251161465,2019-03-25,Habitación pequeña y calida en Poblé Sec,el Poble Sec,Apartment,Private room,1.0,25,0,
34115145,38658072,2015-07-16,double room in sagrada familia,la Sagrada Família,Condominium,Private room,1.0,49,0,
34115984,242492504,2019-02-11,Hotel Boutique in Barcelona (single room),Diagonal Mar i el Front Marítim del Poblenou,Boutique hotel,Private room,1.0,100,0,
34116098,242492504,2019-02-11,Hotel Boutique Diagonal Families 2 adults + 2 kids,Diagonal Mar i el Front Marítim del Poblenou,Boutique hotel,Private room,1.0,100,0,
34116388,242492504,2019-02-11,Hotel Boutique Diagonal Family S 2 adults+3 kids,Diagonal Mar i el Front Marítim del Poblenou,Boutique hotel,Private room,1.0,100,0,
34116546,257602247,2019-04-23,Sunny Double Bedroom w/ Balcony El Born,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,70,0,
34117249,238265901,2019-01-22,Doble room 15 minutes walking to Plaza España,la Bordeta,Apartment,Private room,1.0,20,0,
34117728,257413361,2019-04-22,LUXURY APARTMENT IN THE HEART OF BARCELONA,el Raval,Apartment,Entire home/apt,1.0,285,0,
34117861,257611675,2019-04-23,Ideal room with the view and balcony near Sagrada.,la Dreta de l'Eixample,Apartment,Private room,1.0,49,1,100.0
34118366,185792394,2018-04-23,Workshop/ loft/ room 3,Sants,Barn,Private room,1.0,50,0,
34120132,257421258,2019-04-22,Amplia Habitación doble en  el barrio de Gracia!!,la Vila de Gràcia,Apartment,Private room,1.0,25,0,
34120600,257631657,2019-04-23,Comfortable & Fancy room in City Center!,el Raval,Apartment,Private room,1.0,50,2,100.0
34121141,255778610,2019-04-14,SPACIOUS FLAT FOR 6 PPL IN CIUTAT VELLA GOTHIC Q,el Barri Gòtic,Apartment,Entire home/apt,2.0,300,1,60.0
34121943,257641636,2019-04-23,Pleasant and stylish flat in city center,el Raval,Apartment,Entire home/apt,0.0,115,1,
34123795,189397009,2018-05-13,Barcelona  Centro Las Ramblas,la Dreta de l'Eixample,Apartment,Private room,1.0,75,2,100.0
34126291,257678380,2019-04-23,STYLISH NEW LOFT DUPLEX TOUCHING PASSEIG DE GRACIA,la Vila de Gràcia,Guest suite,Private room,1.0,80,0,
34128389,251025008,2019-03-25,Explore Barcelona from in Suite room *La Rambla,el Barri Gòtic,Apartment,Private room,1.0,120,0,
34129805,11738336,2014-01-28,Habitación para chica en la mejor zona de Gracia,la Salut,Apartment,Private room,1.0,30,0,
34129923,11738336,2014-01-28,Luminosa y con baño privado para chica en Gràcia,la Salut,Apartment,Private room,1.0,50,0,
34131888,54310958,2016-01-12,Passeig de Gracia Skyline Standar Balcony 21,la Vila de Gràcia,Apartment,Entire home/apt,1.0,999,0,
34132149,257609004,2019-04-23,"Hola soy ivan tengo 37. año y soy muy tranquilo :,",Sants - Badal,Bed and breakfast,Private room,1.0,35,1,
34132322,54310958,2016-01-12,Passeig de Gracia Skyline Standar Balcony 24,la Vila de Gràcia,Apartment,Entire home/apt,1.0,999,0,
34133092,54310958,2016-01-12,Passeig de Gracia Skyline Standar Balcony 34,la Vila de Gràcia,Apartment,Entire home/apt,1.0,999,0,
34133454,54310958,2016-01-12,Passeig de Gracia Skyline Standar Balcony 41,la Vila de Gràcia,Apartment,Entire home/apt,1.0,999,0,
34133678,54310958,2016-01-12,Passeig de Gracia Skyline Superior 12,la Vila de Gràcia,Apartment,Entire home/apt,2.0,999,0,
34133734,257532396,2019-04-23,Single room Plaza Catalunya (420),el Raval,Apartment,Private room,0.0,31,4,85.0
34134016,54310958,2016-01-12,Passeig de Gracia Skyline Superior 13,la Vila de Gràcia,Apartment,Entire home/apt,2.0,999,0,
34134104,299462,2010-11-26,"⭐Stylish, Chic and Modern Flat in BCN Old Town⭐¦",el Raval,Apartment,Entire home/apt,3.0,78,0,
34134262,251161465,2019-03-25,Habitación pequeña y acojedora en Poblé Sec,el Poble Sec,Apartment,Private room,0.0,25,0,
34134281,54310958,2016-01-12,Passeig de Gracia Skyline Superior 22,la Vila de Gràcia,Apartment,Entire home/apt,2.0,999,0,
34134418,54310958,2016-01-12,Passeig de Gracia Skyline Superior 23,la Vila de Gràcia,Apartment,Entire home/apt,2.0,999,0,
34134497,202654862,2018-07-16,Fantastico Apartamento recién renovado en Lesseps,Vallcarca i els Penitents,Apartment,Entire home/apt,1.0,65,0,
34134819,54310958,2016-01-12,Passeig de Gracia Skyline Superior 32,la Vila de Gràcia,Apartment,Entire home/apt,3.0,999,0,
34134985,251287932,2019-03-26,"3 bedrooms, close to Plaza Cataluña - ATU4",la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,300,0,
34135095,54310958,2016-01-12,Passeig de Gracia Skyline Superior 33,la Vila de Gràcia,Apartment,Entire home/apt,2.0,999,0,
34135546,138009034,2017-07-01,Apartment with views just by Valle Hebron Hospital,Montbau,Apartment,Entire home/apt,3.0,41,0,
34136140,71631254,2016-05-12,3 bedroom Old Town apartment,el Raval,Apartment,Entire home/apt,3.0,300,0,
34136419,236588626,2019-01-14,Big balcony room near Sagrada Familia,la Vila de Gràcia,Apartment,Private room,1.0,30,1,100.0
34136719,257740087,2019-04-24,PENTHOUSE TRIPLE ROOM*** Close to El Born***,el Parc i la Llacuna del Poblenou,Apartment,Private room,1.0,90,1,100.0
34136875,176760753,2018-03-05,Apartment lux Rambla,el Barri Gòtic,Apartment,Entire home/apt,2.0,200,3,80.0
34136941,247922791,2019-03-10,ALOJAMIENTO CERCA DEL CAMP NOU. PERFECTA UBICACIÓN,la Maternitat i Sant Ramon,Bed and breakfast,Private room,1.0,35,0,
34138328,256251596,2019-04-16,"CUTE, BIG AND SUNNY ROOM IN BORNE","Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,50,2,80.0
34139459,771458,2011-07-03,Mía house modernist style,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,102,0,
34139827,257740087,2019-04-24,Beautiful Double room**Next to El Born&Hot Spots,el Parc i la Llacuna del Poblenou,Apartment,Private room,1.0,90,2,80.0
34139835,257716968,2019-04-24,Piso modernista con encanto en corazón Eixample,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,180,3,93.0
34139941,257315264,2019-04-22,Cozy ROOM in 2 min from Rambla in Gotico*****,el Barri Gòtic,Apartment,Private room,1.0,100,0,
34140687,257766148,2019-04-24,Nice apartment close to La Rambla Barcelona Center,el Raval,Apartment,Entire home/apt,1.0,175,1,100.0
34142924,257772467,2019-04-24,35 sqm for yourself: bedroom+living+bathroom,el Barri Gòtic,Apartment,Private room,2.0,65,0,
34143502,176760753,2018-03-05,VIP apartament La Rambla view,el Barri Gòtic,Apartment,Entire home/apt,2.0,250,1,100.0
34146400,235097344,2019-01-07,Velero atractivo y acogedor de 32 pies,el Besòs i el Maresme,Boat,Entire home/apt,2.0,125,0,
34146800,257611675,2019-04-23,NICE ROOM NEAR SAGRADA FAMILIA,la Dreta de l'Eixample,Apartment,Private room,1.0,50,0,
34148330,257740087,2019-04-24,PENTHOUSE ROOM **Cute balcony*Close to El Borne,el Parc i la Llacuna del Poblenou,Apartment,Private room,1.0,90,1,100.0
34149759,89138987,2016-08-10,HABITACIÓN CERCA DEL CAMP NOU,Sants - Badal,House,Shared room,1.0,100,0,
34150921,244694473,2019-02-22,Fantástico duplex,la Teixonera,House,Entire home/apt,5.0,115,0,
34151554,244694473,2019-02-22,Fantástico ático con vistas,la Teixonera,House,Entire home/apt,4.0,85,0,
34151968,244694473,2019-02-22,Maravilloso triplex,la Teixonera,House,Entire home/apt,3.0,90,0,
34152397,248988194,2019-03-15,The Apartment 8 People,el Barri Gòtic,Apartment,Entire home/apt,4.0,160,0,
34152794,257413361,2019-04-22,BEAUTIFUL APARTMENT IN THE CITY CENTER,el Raval,Apartment,Entire home/apt,2.0,190,0,
34152812,257832794,2019-04-24,Habitacion cerca de sagrada familia,el Camp de l'Arpa del Clot,Apartment,Private room,0.0,25,0,
34153671,256291929,2019-04-16,HABITACION CENTRICA!  ( ARI 4 ),l'Antiga Esquerra de l'Eixample,Apartment,Private room,1.0,180,1,100.0
34158979,19394205,2014-08-03,Bed in 4-Bed Female Dorm Room private bathroom,la Nova Esquerra de l'Eixample,Hostel,Shared room,1.0,40,1,80.0
34159152,90311866,2016-08-16,Stylish Room with Private Bathroom,la Sagrada Família,Apartment,Private room,1.0,85,2,100.0
34160569,257923482,2019-04-25,(Long Stays) Sunny & Spacious room -  Shared Apt.,Sants,Apartment,Private room,1.0,48,0,
34162124,257932681,2019-04-25,Central location - flat in El Born,"Sant Pere, Santa Caterina i la Ribera",Apartment,Entire home/apt,1.0,165,0,
34162126,19394205,2014-08-03,Bed in 4-Bed Mixed Dorm Room private bathroom,les Corts,Hostel,Shared room,1.0,40,3,87.0
34162195,257727895,2019-04-24,Habitación privada a20 minuto  de centro BARCELONA,Sant Andreu,House,Private room,1.0,55,0,
34162520,19394205,2014-08-03,Bed in 6-Bed Female Dorm Room Private Bathroom,les Corts,Hostel,Shared room,1.0,40,0,
34162933,221806348,2018-10-21,"Comfort Double Room, pool",Diagonal Mar i el Front Marítim del Poblenou,Apartment,Private room,1.0,32,0,
34162968,19394205,2014-08-03,Bed in 6-Bed Mixed Dorm Room Private Bathroom,les Corts,Hostel,Shared room,1.0,40,3,93.0
34163047,64515600,2016-03-26,Apartamento 2dormitorios en Sagrada Familia,el Camp de l'Arpa del Clot,Apartment,Entire home/apt,2.0,55,0,
34164892,257950244,2019-04-25,"Stylish Apartment Rambla del Raval, Center of BCN",el Raval,Apartment,Entire home/apt,1.0,180,0,
34165131,256251596,2019-04-16,HABITACIÓN SIMPLE Y CÓMODA EN EL CENTRO,el Poble Sec,Apartment,Private room,1.0,35,0,
34168352,257837143,2019-04-24,HOSPED-ARTE,Sants - Badal,Apartment,Private room,1.0,19,2,90.0
34169145,257926347,2019-04-25,Room Habitacion F.C. Barcelona Camp Nou Stadium,la Maternitat i Sant Ramon,Apartment,Private room,1.0,41,0,
34169254,257978624,2019-04-25,Sunny double room in spacious apartment,el Poble Sec,Apartment,Private room,1.0,30,0,
34169571,257981588,2019-04-25,Habitacio bonica entre la platja i el barri gòtic,el Parc i la Llacuna del Poblenou,Apartment,Private room,1.0,32,0,
34169687,257982864,2019-04-25,Private Loft Space Downtown,"Sant Pere, Santa Caterina i la Ribera",Loft,Entire home/apt,0.0,68,0,
34170515,480528,2011-04-03,"Two apartment duplex with private terrace, sleeps 6",la Vila de Gràcia,Apartment,Entire home/apt,3.0,200,0,
34172149,225421837,2018-11-12,Wonderful Private Studio,el Barri Gòtic,Apartment,Entire home/apt,1.0,120,1,100.0
34172281,138877286,2017-07-06,Gorgeous 5Bed Modernist Style House -5 min to tube,el Guinardó,House,Entire home/apt,5.0,75,0,
34172388,186425009,2018-04-26,BCN EXPERIENCE!! B&kick scooter!! Enjoy it!,el Fort Pienc,Apartment,Entire home/apt,2.0,135,0,
34173162,4002679,2012-10-29,Penthouse with terrace (plaza España),la Font de la Guatlla,Apartment,Entire home/apt,1.0,60,0,
34175041,258020754,2019-04-25,Private unit in the center of Barcelona,la Dreta de l'Eixample,Apartment,Private room,1.0,150,0,
34175313,37032072,2015-06-29,"Habitación con baño privado, zona Sagrada Família.",el Camp d'en Grassot i Gràcia Nova,Bed and breakfast,Private room,5.0,18,0,
34177984,183514245,2018-04-10,Apartament @City center of Barcelona,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,1.0,120,0,
34178735,244729530,2019-02-22,Single Bedroom in City Center C2,l'Antiga Esquerra de l'Eixample,Apartment,Private room,1.0,9,4,100.0
34181299,258070665,2019-04-25,Habitación doble en apartamento muy acogedor.,el Camp d'en Grassot i Gràcia Nova,Apartment,Private room,1.0,40,3,73.0
34191394,258124938,2019-04-26,Deluxe Appartment By Gracia EnjoyBCN Apts,la Vila de Gràcia,Apartment,Entire home/apt,2.0,500,0,
34191633,15802369,2014-05-21,"Stylish  loft with terrases, rented monthly",la Vila de Gràcia,Loft,Entire home/apt,2.0,2200,0,
34191667,258142028,2019-04-26,Beautiful Apt in El Born,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,45,2,100.0
34191752,224372816,2018-11-05,Cozy&lovely apartment in the centre MIN 32 NIGHTS!,el Raval,Apartment,Entire home/apt,2.0,105,0,
34193283,255523624,2019-04-13,Great Double Room***Few steps away from La Rambla,el Raval,Apartment,Private room,1.0,70,2,100.0
34193287,258157785,2019-04-26,"Ideal para un grupo o familia, centrico, tranquil",el Barri Gòtic,Apartment,Entire home/apt,7.0,120,0,
34193931,258161687,2019-04-26,Apartamento céntrico y moderno - Poble Sec,el Poble Sec,Apartment,Entire home/apt,3.0,99,1,100.0
34194215,258124938,2019-04-26,Superior Apartment By Gracia EnjoyBCN Apts,Sant Gervasi - Galvany,Apartment,Entire home/apt,2.0,500,0,
34194233,258162599,2019-04-26,Loft Bonito Y  Acogedor.,el Barri Gòtic,Tiny house,Entire home/apt,1.0,150,0,
34194339,247585002,2019-03-08,Zona turística Junto Ramblas y Playa,el Barri Gòtic,Apartment,Private room,0.0,45,0,
34194481,255523624,2019-04-13,*** Central room few steps away from La Rambla ***,el Barri Gòtic,Apartment,Private room,1.0,70,1,100.0
34194676,10693680,2013-12-18,Two bedroom apartment in Barcelona,Diagonal Mar i el Front Marítim del Poblenou,Apartment,Entire home/apt,2.0,150,0,
34194706,237991535,2019-01-21,Piso Fran,la Sagrada Família,Apartment,Private room,1.0,60,0,
34194897,258168801,2019-04-26,Cozy Apartment near stadium F.C.Barcelona,Sants,Apartment,Private room,1.0,30,3,93.0
34195336,224372816,2018-11-05,"Bright, Central and Comfy apartment MIN 32 NIGHTS!",el Fort Pienc,Apartment,Entire home/apt,2.0,110,0,
34195338,10693680,2013-12-18,Two bedroom apartment in Barcelona,el Guinardó,Apartment,Entire home/apt,2.0,130,0,
34195384,124019179,2017-04-03,Charming & cozy apartment in the heart of Sarria,Sarrià,Apartment,Entire home/apt,2.0,115,0,
34197024,2188625,2012-04-21,Designer Penthouse with 3 terraces,Sant Gervasi - la Bonanova,Apartment,Entire home/apt,3.0,380,0,
34198339,2188625,2012-04-21,Designer Penthouse 300sqm with 3 terraces,Sant Gervasi - Galvany,Apartment,Entire home/apt,3.0,780,0,
34198576,90311866,2016-08-16,Charming Double Bedroom with Private Bathroom!,la Sagrada Família,Apartment,Private room,1.0,80,3,93.0
34199409,35936647,2015-06-16,Casa Cosi - Gotico,el Barri Gòtic,Apartment,Entire home/apt,3.0,300,0,
34199625,200164629,2018-07-05,Studio z widokiem na Barcelonę w prywatnej willi,Sarrià,Villa,Entire home/apt,1.0,50,2,90.0
34199832,258201780,2019-04-26,"City Center Ramblas Old Town, Walk Everywhere!",el Raval,Guest suite,Private room,1.0,75,1,100.0
34203385,257990116,2019-04-25,Habitación doble en el centre con baño privado,el Raval,Townhouse,Private room,1.0,80,1,100.0
34203402,27999619,2015-02-19,Habitación privada en piso compartido,Sant Andreu,Apartment,Private room,1.0,20,0,
34204034,258233183,2019-04-26,PRIVATE ROOM CENTER PLAZA ESPAÑA,Sants,Apartment,Private room,1.0,40,3,100.0
34204718,10067769,2013-11-17,Sunny room Grande,l'Antiga Esquerra de l'Eixample,Guest suite,Private room,1.0,65,1,100.0
